,label,ArtsName,OverAttackFirst,OverAttackLast,BaseArts,AdditionalArts,Sequence,ArtsCategory,PlayerUse,EnemyUse,Weapon,WeaponSub,Attribute1,Attribute2,TargetParty,TargetType,Attack,AttackCount,BP,Turn,Hit,Speed,AfterCasterSpeed,AfterTargetSpeed,Bump,Hate,Random,BaseParameter1,BaseParameter2,BaseElement,EffectType1,EffectType2,EffectType3,EffectType4,EffectParam1,EffectParam2,EffectParam3,EffectParam4,AddEffect1,AddEffect2,AddEffectParam1,AddEffectParam2,HitArea,SureHit,Penetration,BeforeGuard,AfterGuard,RaceSlayer,ReserveCancel,ReserveType,ReserveProb,DisableSelect,OverAttack,OverAttackLeft,OverAttackSelf,OverAttackRight,AddOverAttackDamage,AddSingleStageDamage
708,EN_M220_A01a,閃光,閃,光,閃光,–,M220_A01a,敵専用技,0,1,敵専用,–,無,–,敵,単体,15,1,2,0,95,4,0,0,0,15,0,知,集,–,スタン,暗闇,–,–,100,100,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,1,1,1,24,24
709,EN_M220_A04a,召喚［5］,召,召喚,召喚［5］,–,M220_A04a,敵専用技,0,1,敵専用,–,–,–,味方,自身,0,1,1,0,100,-6,0,0,0,0,0,–,–,–,召喚,プーカ,–,–,2,0,0,0,–,–,0,0,–,0,0,1,0,–,0,–,0,1,0,0,0,0,23,23
710,EN_M220_A04a_A,召喚［6］,召,召喚,召喚［6］,–,M220_A04a,敵専用技,0,1,敵専用,–,–,–,味方,自身,0,1,1,0,100,6,0,0,0,0,0,–,–,–,召喚,プーカ,–,–,2,2,0,0,–,–,0,0,–,0,0,1,0,–,0,–,0,1,0,0,0,0,23,23
711,EN_M230_B05a,暴走排気ガス,暴走,排気ガス,暴走排気ガス,–,M230_B05a,敵専用技,0,1,敵専用,–,打,–,敵,全体,16,1,3,0,95,0,0,0,0,16,0,技,体,–,悪臭,–,–,–,100,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,2,1,2,26,26
712,EN_M230_B05a_A,暴走カウンター,暴走,カウンター,暴走カウンター,–,M230_B05a,敵専用技,0,1,敵専用,–,打,–,敵,全体,31,1,3,0,95,0,0,0,0,23,0,技,体,–,悪臭,ガード不可,–,–,100,100,0,0,–,–,0,0,–,1,0,0,0,–,0,カウンター,100,0,1,0,0,0,26,7
713,EN_M230_A01a,アクセルターン,アクセル,ターン,アクセルターン,–,M230_A01a,敵専用技,0,1,敵専用,–,打,–,敵,単体,26,1,2,0,95,1,0,0,0,22,0,運,体,–,スタン,メカスタン,–,–,75,75,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,2,24,24
714,EN_M230_A01a_A,インタラプトターン,インタ,ターン,インタラプトターン,–,M230_A01a,敵専用技,0,1,敵専用,–,打,–,敵,単体,42,1,2,0,95,1,0,0,0,26,0,技,体,–,スタン,メカスタン,ガード不可,–,75,75,100,0,–,–,0,0,–,0,0,0,0,–,0,斬インタラプト,100,0,1,0,1,0,24,6
715,EN_M230_A02a,車輪投げ,車輪,投げ,車輪投げ,–,M230_A02a,敵専用技,0,1,敵専用,–,突,–,敵,単体,34,1,3,0,95,2,0,0,0,24,0,技,体,–,挑発,–,–,–,100,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,3,26,26
716,EN_M230_A02a_A,車輪返し,車輪,返し,車輪返し,–,M230_A02a,敵専用技,0,1,敵専用,–,突,–,敵,単体,55,1,3,0,95,2,0,0,0,29,0,技,体,–,ガード不可,挑発,–,–,100,100,0,0,–,–,0,0,対空,0,0,0,0,–,1,突インタラプト,100,0,1,0,1,0,26,7
717,EN_M230_B01a_Change_M2300A,人格変化・イワナガヒメ,人格,ヒメ,人格変化・イワナガヒメ,–,M230_B01a,敵専用技,0,1,敵専用,–,熱,–,敵,単体,44,1,4,0,95,-2,0,0,0,26,0,知,集,–,人格変化,霊機・イワナガヒメ,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,1,1,1,1,0,27,27
718,EN_M230_B01a_Change_M2301A,人格変化・カグツチ,人格,カグツチ,人格変化・カグツチ,–,M230_B01a,敵専用技,0,1,敵専用,–,熱,–,敵,単体,44,1,4,0,95,-2,0,0,0,26,0,知,集,–,人格変化,霊機・カグツチ,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,1,1,1,1,0,27,27
719,EN_M230_B01a_Change_M2302A,人格変化・スサノオ,人格,スサノオ,人格変化・スサノオ,–,M230_B01a,敵専用技,0,1,敵専用,–,無,–,敵,単体,38,1,4,0,95,-2,0,0,0,24,0,知,集,–,人格変化,霊機・スサノオ,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,1,1,1,1,0,27,27
720,EN_M230_B01a_Change_M2303A,人格変化・獅子の精,人格,獅子の精,人格変化・獅子の精,–,M230_B01a,敵専用技,0,1,敵専用,–,無,–,敵,単体,38,1,4,0,95,-2,0,0,0,24,0,知,集,–,人格変化,霊機・獅子の精,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,1,1,1,1,0,27,27
721,EN_M230_B01a_Change_M2304A,人格変化・弁慶,人格,弁慶,人格変化・弁慶,–,M230_B01a,敵専用技,0,1,敵専用,–,無,–,敵,単体,38,1,4,0,95,-2,0,0,0,24,0,知,集,–,人格変化,霊機・弁慶,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,1,1,1,1,0,27,27
722,EN_M230_B01a_Change_MECHAFRED_A,アレサへの狂恋,アレサ,狂恋,アレサへの狂恋,–,M230_B01a,敵専用技,0,1,敵専用,–,熱,–,敵,単体,44,1,4,0,95,-2,0,0,0,26,0,知,集,–,人格変化,機人・狂恋フレッド,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,1,1,1,1,0,27,27
723,EN_M230_B02a_Change_M2300B,人格変化・コノハナサクヤ,人格,サクヤ,人格変化・コノハナサクヤ,–,M230_B02a,敵専用技,0,1,敵専用,–,冷,–,敵,単体,44,1,4,0,95,1,0,0,0,26,0,知,集,–,人格変化,霊機・イワナガヒメ,–,–,0,1,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,1,1,0,1,1,27,27
724,EN_M230_B02a_Change_M2301B,人格変化・アメノウズメ,人格,ウズメ,人格変化・アメノウズメ,–,M230_B02a,敵専用技,0,1,敵専用,–,雷,–,敵,単体,44,1,4,0,95,1,0,0,0,26,0,知,集,–,人格変化,霊機・カグツチ,–,–,0,1,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,1,1,0,1,1,27,27
725,EN_M230_B02a_Change_M2302B,人格変化・ヤマタノオロチ,人格,オロチ,人格変化・ヤマタノオロチ,–,M230_B02a,敵専用技,0,1,敵専用,–,雷,–,敵,単体,44,1,4,0,95,1,0,0,0,26,0,知,集,–,人格変化,霊機・スサノオ,–,–,0,1,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,1,1,0,1,1,27,27
726,EN_M230_B02a_Change_M2303B,人格変化・胡蝶の精,人格,胡蝶の精,人格変化・胡蝶の精,–,M230_B02a,敵専用技,0,1,敵専用,–,無,–,敵,単体,38,1,4,0,95,1,0,0,0,24,0,知,集,–,人格変化,霊機・獅子の精,–,–,0,1,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,1,1,0,1,1,27,27
727,EN_M230_B02a_Change_M2304B,人格変化・牛若丸,人格,牛若丸,人格変化・牛若丸,–,M230_B02a,敵専用技,0,1,敵専用,–,冷,–,敵,単体,44,1,4,0,95,1,0,0,0,26,0,知,集,–,人格変化,霊機・弁慶,–,–,0,1,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,1,1,0,1,1,27,27
728,EN_M230_B02a_Change_MECHAFRED_B,コラーナへの妄執,コラーナ,妄執,コラーナへの妄執,–,M230_B02a,敵専用技,0,1,敵専用,–,冷,–,敵,単体,44,1,4,0,95,1,0,0,0,26,0,知,集,–,人格変化,機人・狂恋フレッド,–,–,0,1,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,1,1,0,1,1,27,27
729,EN_M230_B03a,竜巻回転,竜巻,回転,竜巻回転,–,M230_B03a,敵専用技,0,1,敵専用,–,打,–,敵,単体,48,1,5,0,95,-1,0,0,0,27,0,知,集,–,–,–,–,–,0,0,0,0,すばやさ,–,16,0,対空,0,0,0,0,–,0,–,0,0,1,2,1,0,29,29
730,EN_M230_A03a,すくむビンタ,すくむ,ビンタ,すくむビンタ,–,M230_A03a,敵専用技,0,1,敵専用,–,打,–,敵,単体,47,1,5,0,95,0,0,0,0,27,0,筋,体,–,攻撃力,–,–,–,-10,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,1,1,1,29,29
731,EN_M230_B04a,臆するオーラ,臆する,オーラ,臆するオーラ,–,M230_B04a,敵専用技,0,1,敵専用,–,無,–,敵,全体,22,1,5,0,95,0,0,0,0,20,0,知,集,–,防御力,–,–,–,-10,0,0,0,–,–,0,0,–,1,0,0,0,–,0,–,0,0,1,1,1,1,29,29
732,EN_M300_B01a,脱力の念［1］,脱力の,念,脱力の念［1］,–,M300_B01a,敵専用技,0,1,敵専用,–,突,–,敵,単体,20,1,2,0,95,2,0,0,0,20,0,技,集,–,攻撃力,–,–,–,-20,0,0,0,–,–,0,0,–,0,0,0,1,–,0,–,0,0,1,0,1,3,24,24
733,EN_M300_B02a,破砕の念［1］,破砕の,念,破砕の念［1］,–,M300_B02a,敵専用技,0,1,敵専用,–,突,–,敵,単体,20,1,2,0,95,-2,0,0,0,20,0,技,集,–,防御力,–,–,–,-20,0,0,0,–,–,0,0,–,0,0,1,0,–,0,–,0,0,1,3,1,0,24,24
734,EN_M300_B03a,鈍足の念［1］,鈍足の,念,鈍足の念［1］,–,M300_B03a,敵専用技,0,1,敵専用,–,突,–,敵,単体,20,1,2,0,95,2,0,0,0,20,0,技,集,–,すばやさ,–,–,–,-16,0,0,0,–,–,0,0,–,0,0,0,1,–,0,–,0,0,1,0,1,3,24,24
735,EN_M300_B04a,無知の念［1］,無知の,念,無知の念［1］,–,M300_B04a,敵専用技,0,1,敵専用,–,突,–,敵,単体,20,1,2,0,95,-2,0,0,0,20,0,技,集,–,術力,–,–,–,-20,0,0,0,–,–,0,0,–,0,0,1,0,–,0,–,0,0,1,3,1,0,24,24
736,EN_M300_MG_A_03,無詠天雷［1］,天,天雷,無詠天雷［1］,–,MG_A_03,敵専用技,0,1,敵専用,–,雷,–,敵,乱撃,27,5,3,0,95,0,0,0,0,4,0,知,集,木,マヒ,メカマヒ,ガード不可,術扱い,50,50,100,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,3,1,3,26,26
737,EN_M300_MG_B_03,無詠超風［1］,超,超風,無詠超風［1］,–,MG_B_03,敵専用技,0,1,敵専用,–,熱,–,敵,全体,16,1,3,0,95,-1,0,0,0,16,0,知,集,火,術扱い,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,3,1,3,26,26
738,EN_M300_MG_C_03,無詠超重力［1］,超,重力,無詠超重力［1］,–,MG_C_03,敵専用技,0,1,敵専用,–,打,–,敵,全体,14,1,3,0,95,-1,0,0,0,14,0,知,集,土,BP,術扱い,–,–,-1,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,2,1,2,26,26
739,EN_M300_MG_E_03,無詠ウォータスフィア［1］,ウォータ,スフィア,無詠ウォータスフィア［1］,–,MG_E_03,敵専用技,0,1,敵専用,–,冷,–,敵,単体,26,1,3,0,95,1,0,0,0,22,0,知,集,水,ガード不可,特殊効果解除,術扱い,–,100,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,2,1,2,26,26
740,EN_M300_MG_A_05,覚醒術・木,木の,覚醒,覚醒術・木,–,MG_A_05,敵専用技,0,1,敵専用,–,熱,冷,敵,単体,16,1,3,0,95,1,0,0,0,16,0,知,集,木,毒,暗闇,混乱,術扱い,50,50,50,0,攻撃力,–,10,0,対空,0,0,0,0,–,1,–,0,1,1,0,1,4,26,26
741,EN_M300_MG_B_05,覚醒術・火,火の,覚醒,覚醒術・火,–,MG_B_05,敵専用技,0,1,敵専用,–,熱,–,敵,単体,12,1,3,0,95,-2,0,0,0,12,0,知,集,火,攻撃力,即死,ガード不可,術扱い,-10,30,100,0,BPコスト,技威力,-1,3,対空,0,0,0,0,–,1,–,0,1,1,3,1,0,26,26
742,EN_M300_MG_C_05,覚醒術・土,土の,覚醒,覚醒術・土,–,MG_C_05,敵専用技,0,1,敵専用,–,打,–,敵,全体,12,1,3,0,95,3,0,0,0,12,0,知,集,土,防御力,ガード不可,ガード率,術扱い,-10,100,5,0,術力,–,20,0,対空,0,0,1,1,–,0,–,0,1,1,0,0,0,26,26
743,EN_M300_MG_D_05,覚醒術・金,金の,覚醒,覚醒術・金,–,MG_D_05,敵専用技,0,1,敵専用,–,雷,–,敵,全体,12,1,3,0,95,-2,0,0,0,12,0,知,集,金,術力,ガード不可,術扱い,–,-20,100,0,0,すばやさ,連携範囲拡張,8,1,対空,0,0,0,0,–,0,–,0,1,1,3,1,3,26,26
744,EN_M300_MG_E_05,覚醒術・水,水の,覚醒,覚醒術・水,–,MG_E_05,敵専用技,0,1,敵専用,–,冷,–,敵,全体,11,1,3,0,95,-1,0,0,0,11,0,知,集,水,すばやさ,術扱い,–,–,-8,0,0,0,防御力,–,10,0,対空,0,0,0,0,–,0,–,0,1,1,4,1,4,26,26
745,EN_M300_A01a,後方熱砲［1］,後方,熱砲,後方熱砲［1］,–,M300_A01a,敵専用技,0,1,敵専用,–,熱,–,敵,後方,25,1,3,0,94,8,0,0,1,21,0,知,集,–,範囲バンプ,挑発,–,–,100,100,0,0,–,–,0,0,対空,0,0,1,0,–,0,–,0,0,1,3,1,3,26,26
746,EN_M300_A02a,前方冷砲［1］,前方,冷砲,前方冷砲［1］,–,M300_A02a,敵専用技,0,1,敵専用,–,冷,–,敵,前方,26,1,3,0,95,-8,0,0,0,22,0,知,集,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,1,–,0,–,0,0,1,3,1,3,26,26
747,EN_M300_A03a,熱冷［1］,熱,冷,熱冷［1］,熱冷［2］,M300_A03a,敵専用技,0,1,敵専用,–,熱,–,敵,前方,24,1,3,0,95,0,0,0,0,21,0,知,集,–,暗闇,–,–,–,50,0,0,0,–,–,0,0,対空,0,0,1,0,–,0,–,0,0,1,3,1,3,26,26
748,EN_M300_A03b,熱冷［2］,熱,冷,熱冷［2］,–,M300_A03b,敵専用技,0,0,敵専用,–,冷,–,敵,後方,5,1,3,0,95,0,0,0,0,5,0,知,集,–,混乱,–,–,–,35,0,0,0,–,–,0,0,対空,0,0,1,0,–,0,–,0,1,1,3,1,3,26,26
749,EN_M300_A04a,吸引放射［1］,吸引,放射,吸引放射［1］,吸引放射［2］,M300_A04a,敵専用技,0,1,敵専用,–,打,–,敵,前方,16,1,4,0,95,0,0,0,0,16,0,知,集,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,1,–,0,–,0,0,1,3,1,3,27,27
750,EN_M300_A04b,吸引放射［2］,吸引,放射,吸引放射［2］,–,M300_A04b,敵専用技,0,0,敵専用,–,無,–,敵,後方,26,1,4,0,95,0,0,0,0,22,0,知,集,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,1,–,0,–,0,1,1,3,1,3,27,27
751,EN_M300_A11a,乱撃［1］,乱,乱撃,乱撃［1］,–,M300_A11a,敵専用技,0,1,敵専用,–,斬,熱,敵,乱撃,32,3,3,0,95,0,0,0,0,8,0,筋,集,–,スタン,メカスタン,–,–,50,50,0,0,–,–,0,0,–,0,0,0,1,–,0,–,0,0,1,3,1,3,26,26
752,EN_M300_A12a,火生三昧［1］,火生,三昧,火生三昧［1］,–,M300_A12a,敵専用技,0,1,敵専用,–,熱,–,敵,全体,18,1,4,0,95,0,0,0,0,18,0,筋,集,–,防御力,–,–,–,-10,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,3,1,3,27,27
753,EN_M300_A13a,不動剣［1］,不動,不動剣,不動剣［1］,–,M300_A13a,敵専用技,0,1,敵専用,–,斬,熱,敵,単体,37,1,5,0,95,-6,0,0,0,24,0,筋,集,–,–,–,–,–,0,0,0,0,攻撃力,–,10,0,–,0,0,1,0,–,0,–,0,0,1,8,1,0,29,29
754,EN_M300_A21a,大地震［1］,大,地震,大地震［1］,–,M300_A21a,敵専用技,0,1,敵専用,–,打,–,敵,全体,19,1,5,0,95,4,0,0,0,19,0,知,集,–,スタン,悪臭,–,–,50,50,0,0,–,–,0,0,–,0,0,0,1,–,0,–,0,0,1,0,1,6,29,29
755,EN_M300_A22a,毒霧［2］,毒,霧,毒霧［2］,–,M300_A22a,敵専用技,0,1,敵専用,–,無,–,敵,全体,4,1,3,0,95,-4,0,0,0,4,0,知,集,–,毒,–,–,–,35,0,0,0,–,–,0,0,–,0,0,1,0,–,0,–,0,0,1,6,1,0,26,26
756,EN_M300_A23a,渦雷［1］,渦,渦雷,渦雷［1］,–,M300_A23a,敵専用技,0,1,敵専用,–,冷,雷,敵,単体,21,1,3,0,95,8,0,0,0,20,0,知,集,–,即死,ガード率,–,–,35,-1,0,0,–,–,0,0,対空,0,0,0,1,–,1,–,0,0,1,0,1,8,26,26
757,EN_M300_A24a,大渦雷［1］,大渦,渦雷,大渦雷［1］,–,M300_A24a,敵専用技,0,1,敵専用,–,冷,雷,敵,全体,11,1,3,0,95,-8,0,0,0,11,0,知,集,–,即死,ガード率,–,–,30,-5,0,0,–,–,0,0,対空,0,0,1,0,–,1,–,0,0,1,8,1,0,26,26
758,EN_M300_A31a,雷落とし［1］,雷,落とし,雷落とし［1］,–,M300_A31a,敵専用技,0,1,敵専用,–,打,雷,敵,単体,23,1,3,0,95,0,0,0,0,21,0,運,集,–,マヒ,メカマヒ,–,–,35,35,0,0,–,–,0,0,対空,0,0,0,1,–,1,–,0,0,1,3,1,3,26,26
759,EN_M300_A32a,雷撃刃［1］,雷撃,雷撃刃,雷撃刃［1］,–,M300_A32a,敵専用技,0,1,敵専用,–,斬,雷,敵,全体,20,1,5,0,95,0,0,0,0,20,0,技,集,–,マヒ,メカマヒ,–,–,25,25,0,0,–,–,0,0,対空,0,0,1,0,–,0,–,0,0,1,3,1,3,29,29
760,EN_M300_A33b,号令一下,号令,一下,号令一下,–,M300_A33b,敵専用技,0,1,敵専用,–,打,–,敵,単体,11,1,1,0,95,0,0,0,0,11,0,知,集,–,連携時攻撃力,召喚,廻転虫,–,10,2,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,1,1,3,1,3,23,23
761,EN_M300_A41a,熱の防壁［1］,熱の,防壁,熱の防壁［1］,–,M300_A41a,敵専用技,0,1,敵専用,–,熱,–,敵,単体,20,1,2,0,95,0,0,0,0,20,0,知,集,–,マヒ,メカマヒ,熱の防壁,–,50,50,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,2,1,2,24,24
762,EN_M300_A42a,冷の防壁［1］,冷の,防壁,冷の防壁［1］,–,M300_A42a,敵専用技,0,1,敵専用,–,冷,–,敵,単体,24,1,2,0,95,0,0,0,0,21,0,知,集,–,冷の防壁,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,2,1,2,24,24
763,EN_M300_A43a,雷の防壁［1］,雷の,防壁,雷の防壁［1］,–,M300_A43a,敵専用技,0,1,敵専用,–,雷,–,敵,単体,18,1,2,0,95,0,0,0,0,18,0,知,集,–,石化,雷の防壁,–,–,50,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,2,1,2,24,24
764,EN_M300_A44a,幻惑演舞,幻惑,演舞,幻惑演舞,–,M300_A44a,敵専用技,0,1,敵専用,–,冷,斬,敵,全体,14,1,5,0,95,0,0,0,0,14,0,運,集,–,混乱,–,–,–,35,0,0,0,–,–,0,0,–,0,0,0,1,–,0,–,0,0,1,3,1,3,29,29
765,EN_M300_B31a,エメラルドユニオン［1］,エメラルド,ユニオン,エメラルドユニオン［1］,–,M300_B31a,敵専用技,0,1,敵専用,–,無,–,敵,全体,27,1,7,0,95,-3,0,0,0,22,0,知,集,–,マヒ,石化,メカマヒ,術扱い,25,25,25,0,–,–,0,0,対空,0,0,1,0,–,0,–,0,1,1,9,1,0,32,32
766,EN_M300_B01a_R,脱力の念［2］,脱力の,念,脱力の念［2］,–,M300_B01a,敵専用技,0,1,敵専用,–,突,–,敵,単体,20,1,2,0,95,2,0,0,0,20,0,技,集,–,攻撃力,–,–,–,-20,0,0,0,–,–,0,0,–,0,0,0,1,–,0,–,0,0,1,0,0,0,24,24
767,EN_M300_B02a_R,破砕の念［2］,破砕の,念,破砕の念［2］,–,M300_B02a,敵専用技,0,1,敵専用,–,突,–,敵,単体,20,1,2,0,95,-2,0,0,0,20,0,技,集,–,防御力,–,–,–,-20,0,0,0,–,–,0,0,–,0,0,1,0,–,0,–,0,0,1,0,0,0,24,24
768,EN_M300_B03a_R,鈍足の念［2］,鈍足の,念,鈍足の念［2］,–,M300_B03a,敵専用技,0,1,敵専用,–,突,–,敵,単体,20,1,2,0,95,2,0,0,0,20,0,技,集,–,すばやさ,–,–,–,-16,0,0,0,–,–,0,0,–,0,0,0,1,–,0,–,0,0,1,0,0,0,24,24
769,EN_M300_B04a_R,無知の念［2］,無知の,念,無知の念［2］,–,M300_B04a,敵専用技,0,1,敵専用,–,突,–,敵,単体,20,1,2,0,95,-2,0,0,0,20,0,技,集,–,術力,–,–,–,-20,0,0,0,–,–,0,0,–,0,0,1,0,–,0,–,0,0,1,0,0,0,24,24
770,EN_M300_MG_A_03_R,無詠天雷［2］,天,天雷,無詠天雷［2］,–,MG_A_03,敵専用技,0,1,敵専用,–,雷,–,敵,乱撃,29,5,3,0,95,0,0,0,0,4,0,知,集,木,マヒ,メカマヒ,ガード不可,術扱い,50,50,100,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,0,0,26,26
771,EN_M300_MG_B_03_R,無詠超風［2］,超,超風,無詠超風［2］,–,MG_B_03,敵専用技,0,1,敵専用,–,熱,–,敵,全体,16,1,3,0,95,-1,0,0,0,16,0,知,集,火,術扱い,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,0,0,0,26,26
772,EN_M300_MG_C_03_R,無詠超重力［2］,超,重力,無詠超重力［2］,–,MG_C_03,敵専用技,0,1,敵専用,–,打,–,敵,全体,14,1,3,0,95,-1,0,0,0,14,0,知,集,土,BP,術扱い,–,–,-1,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,0,0,0,26,26
773,EN_M300_MG_D_03_R,無詠ヴァーミリオンサンズ,ヴァーミリ,サンズ,無詠ヴァーミリオンサンズ,–,MG_D_03,敵専用技,0,1,敵専用,–,熱,–,敵,全体,14,1,3,0,95,1,0,0,0,14,0,知,集,金,暗闇,術扱い,–,–,75,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,0,0,0,26,26
774,EN_M300_MG_E_03_R,無詠ウォータスフィア［2］,ウォータ,スフィア,無詠ウォータスフィア［2］,–,MG_E_03,敵専用技,0,1,敵専用,–,冷,–,敵,単体,26,1,3,0,95,1,0,0,0,22,0,知,集,水,ガード不可,特殊効果解除,術扱い,–,100,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,0,0,26,26
775,EN_M300_B21a_R,木の覚醒,覚醒,覚醒術・木,木の覚醒,–,M300_B21a,敵専用技,0,1,敵専用,–,–,–,味方,自身,0,1,2,0,95,3,0,0,0,0,0,–,–,–,攻撃力,術扱い,–,–,20,0,0,0,–,–,0,0,–,0,0,0,0,–,1,–,0,1,0,0,0,0,24,24
776,EN_M300_B22a_R,火の覚醒,覚醒,覚醒術・火,火の覚醒,–,M300_B22a,敵専用技,0,1,敵専用,–,–,–,味方,自身,0,1,2,0,95,3,0,0,0,0,0,–,–,–,BPコスト,技威力,術扱い,–,-1,3,0,0,–,–,0,0,–,0,0,0,0,–,1,–,0,1,0,0,0,0,24,24
777,EN_M300_B24a_R,金の覚醒,覚醒,覚醒術・金,金の覚醒,–,M300_B24a,敵専用技,0,1,敵専用,–,–,–,味方,自身,0,1,2,0,95,3,0,0,0,0,0,–,–,–,すばやさ,連携範囲拡張,術扱い,–,24,1,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,1,0,0,0,0,24,24
778,EN_M300_B25a_R,水の覚醒,覚醒,覚醒術・水,水の覚醒,–,M300_B25a,敵専用技,0,1,敵専用,–,–,–,味方,自身,0,1,2,0,95,3,0,0,0,0,0,–,–,–,防御力,術扱い,–,–,10,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,1,0,0,0,0,24,24
779,EN_M300_A01a_R,後方熱砲［2］,後方,熱砲,後方熱砲［2］,–,M300_A01a,敵専用技,0,1,敵専用,–,熱,–,敵,後方,25,1,3,0,94,8,0,0,1,21,0,知,集,–,範囲バンプ,挑発,–,–,100,100,0,0,–,–,0,0,対空,0,0,1,0,–,0,–,0,0,1,0,0,0,26,26
780,EN_M300_A02a_R,前方冷砲［2］,前方,冷砲,前方冷砲［2］,–,M300_A02a,敵専用技,0,1,敵専用,–,冷,–,敵,前方,27,1,3,0,95,-8,0,0,0,22,0,知,集,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,1,–,0,–,0,0,1,0,0,0,26,26
781,EN_M300_A11a_R,乱撃［2］,乱,乱撃,乱撃［2］,–,M300_A11a,敵専用技,0,1,敵専用,–,斬,熱,敵,乱撃,33,3,3,0,95,0,0,0,0,8,0,筋,集,–,スタン,メカスタン,–,–,50,50,0,0,–,–,0,0,–,0,0,0,1,–,0,–,0,0,1,0,0,0,26,26
782,EN_M300_A12a_R,火生三昧［2］,火生,三昧,火生三昧［2］,–,M300_A12a,敵専用技,0,1,敵専用,–,熱,–,敵,全体,18,1,4,0,95,0,0,0,0,18,0,筋,集,–,防御力,–,–,–,-10,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,0,0,0,27,27
783,EN_M300_A13a_R,不動剣［2］,不動,不動剣,不動剣［2］,–,M300_A13a,敵専用技,0,1,敵専用,–,斬,熱,敵,単体,37,1,5,0,95,-6,0,0,0,24,0,筋,集,–,–,–,–,–,0,0,0,0,攻撃力,–,10,0,–,0,0,1,0,–,0,–,0,0,1,0,0,0,29,29
784,EN_M300_A21a_R,大地震［2］,大,地震,大地震［2］,–,M300_A21a,敵専用技,0,1,敵専用,–,打,–,敵,全体,19,1,5,0,95,4,0,0,0,19,0,知,集,–,スタン,悪臭,–,–,50,50,0,0,–,–,0,0,–,0,0,0,1,–,0,–,0,0,1,0,0,0,29,29
785,EN_M300_A22a_R,毒霧［3］,毒,霧,毒霧［3］,–,M300_A22a,敵専用技,0,1,敵専用,–,無,–,敵,全体,4,1,3,0,95,-4,0,0,0,4,0,知,集,–,毒,–,–,–,35,0,0,0,–,–,0,0,–,0,0,1,0,–,0,–,0,0,1,0,0,0,26,26
786,EN_M300_A23a_R,渦雷［2］,渦,渦雷,渦雷［2］,–,M300_A23a,敵専用技,0,1,敵専用,–,冷,雷,敵,単体,24,1,3,0,95,8,0,0,0,21,0,知,集,–,即死,ガード率,–,–,35,-1,0,0,–,–,0,0,対空,0,0,0,1,–,1,–,0,0,1,0,0,0,26,26
